rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10003276-criminal,Cherryl Dawson and Leigh Ann Palone,FALSE,TheMovieChicks.com,Fresh,3.5/5,38240,"It's funny, fast-paced, and sharp - as entertaining in English as it was in Spanish."
m/10003276-criminal,Christopher Zinsli,FALSE,Film Threat,Rotten,2.5/5,38251,Not smooth or seductive enough to coerce you into taking it at face value.
m/10003276-criminal,Liam Lacey,TRUE,Globe and Mail,Fresh,2.5/4,38254,"A kind of who-done-what? puzzle. You'll probably enjoy it much more if you haven't seen the 2002 Argentine film, Nine Queens."
m/10003276-criminal,Sean P. Means,FALSE,Salt Lake Tribune,Fresh,3.5/4,38268,"Like a smash-and-grab job, the movie gets in, springs the con and gets out quick - leaving the viewer to replay the twists on his or her own time."
m/10003276-criminal,,FALSE,Film Threat,Rotten,2.5/5,38692,
m/10003437-deep_blue,,FALSE,Sunday Times (Australia),Fresh,3.5/5,38341,
m/10003437-deep_blue,Rene Rodriguez,TRUE,Miami Herald,Fresh,3.5/4,38400,"Practically every shot in Deep Blue offers some sort of remarkable, jaw-dropping sight."
m/10003437-deep_blue,Jami Bernard,TRUE,New York Daily News,Rotten,2.5/4,38506,It's about half an hour too long and Pierce Brosnan's sonorous narration threatens to lull us to sleep on those rocking waves.
m/10003437-deep_blue,Wesley Morris,TRUE,Boston Globe,Fresh,3.5/4,38520,"A better action movie than most of what you'll see this summer, and there are certainly more visceral thrills."
m/10003437-deep_blue,Cherryl Dawson and Leigh Ann Palone,FALSE,TheMovieChicks.com,Fresh,3.5/5,38525,"It goes on a little too long for mostly just pretty pictures, and you get more wonder than educational detail, but it's fascinating to look at."
m/10003437-deep_blue,Moira MacDonald,TRUE,Seattle Times,Fresh,2.5/4,38534,A sumptuous but occasionally soporific nature documentary.
m/10003437-deep_blue,Erik Childress,FALSE,eFilmCritic.com,Rotten,2.5/4,38534,"There's certainly enough to hold one's interest during Deep Blue, but you won't learn as much as you would through a single corridor of Chicago's Shedd Aquarium."
m/10003437-deep_blue,James Verniere,FALSE,Boston Herald,Fresh,3.5/4,38549,
m/10003437-deep_blue,Jeff Vice,FALSE,Deseret News (Salt Lake City),Rotten,2.5/4,38597,"Unfortunately, the film tries to say too much, and as a result ends up saying nothing. Also, this G-rated film contains scenes of animal attacks that are much too intense for young audiences."
m/10003437-deep_blue,Scott Weinberg,FALSE,DVDTalk.com,Fresh,4.5/5,38824,Honestly: In how many movies can you see a polar bear attacking a bunch of whales?
m/10003437-deep_blue,Kevin Carr,FALSE,7M Pictures,Fresh,3.5/5,38837,"The information you find inside may not be anything more than you haven't garnered from watching Animal Planet, but it is an extremely well made and well shot piece."
m/1000355-adventures_of_robin_hood,Steve Rhodes,FALSE,Internet Reviews,Fresh,3.5/4,36526,"A wonderful fairy tale of a movie with delightful, cartoonish figures."
m/1000355-adventures_of_robin_hood,Jeffrey M. Anderson,FALSE,San Francisco Examiner,Fresh,3.5/4,37869,"Fast-paced and loose, this 120-minute production concentrates mostly on fun, energy and high spirits."
m/1000355-adventures_of_robin_hood,Jennie Kermode,FALSE,Eye for Film,Fresh,4.5/5,42422,The film is completely unabashed and utterly committed to delivering on its promise of adventure.
m/10003876-man_hunt,,FALSE,TV Guide,Fresh,4.5/5,38063,
m/10003876-man_hunt,Chris Cabin,FALSE,Filmcritic.com,Fresh,3.5/5,39977,"has moments of ingenuity and, at times, reflects the prowess of its creator but it's also a testament to sheer talent"
m/10003876-man_hunt,Kevin Carr,FALSE,7M Pictures,Rotten,2.5/5,40187,it seems to lose sight of the daring adventure aspect and swerves into a fluffy romance
m/10003876-man_hunt,John Beifuss,FALSE,"Commercial Appeal (Memphis, TN)",Fresh,3.5/4,40591,"In 'Man Hunt,' tracking shots are literally tracking shots: When Lang's camera glides, it's in pursuit of a quarry, as if it were participating in what the movie's hero refers to as 'a sporting stalk.'"
m/10003925-dead_end,Rich Cline,FALSE,Shadows on the Wall,Rotten,2.5/5,38094,Like a Twilight Zone episode stretched out into a feature ... without adding much subtext.
m/10003925-dead_end,Brian Mckay,FALSE,eFilmCritic.com,Fresh,3.5/5,38481,"There's great promise in Dead End, and a script that is often clever, combined with a carload of decent actors, really helps cover a multitude of flaws."
m/10003925-dead_end,Johnny Butane,FALSE,Dread Central,Fresh,3.5/5,38749,A small film like Dead End sneaks in and manages to floor pretty much everyone that's seen it.
m/10004209-tristan_and_isolde,Steve Rhodes,FALSE,Internet Reviews,Rotten,1.5/4,38728,Two phoned-in performances do not a romance make.
m/10004209-tristan_and_isolde,Claudia Puig,TRUE,USA Today,Rotten,2.5/4,38729,This relationship lacks a critical ingredient: passion.
m/10004209-tristan_and_isolde,Peter Canavese,FALSE,Groucho Reviews,Rotten,2.5/4,38729,"Bypasses the mythic tone of Richard Wagner's opera...without forsaking storybook romance. The inoffensive results get the job done, but sadly fail to excite."
m/10004209-tristan_and_isolde,Mary-Liz Shaw,FALSE,Milwaukee Journal Sentinel,Rotten,2.5/4,38729,Everything is a little too overdone.
m/10004209-tristan_and_isolde,Carrie Rickey,TRUE,Philadelphia Inquirer,Fresh,2.5/4,38729,"Though Reynolds' film tops two hours (which in a season of epics seems almost trim), he keeps the action brisk."
m/10004209-tristan_and_isolde,Kenneth Turan,TRUE,Los Angeles Times,Fresh,3.5/5,38729,"Tristan has its slightly silly moments, but rather like those fondly remembered epics of Hollywood past, its energy and entertainment value carry the day."
m/10004209-tristan_and_isolde,Michael Ferraro,FALSE,Film Threat,Rotten,1.5/5,38730,The end result plays out like a George Lucas film without spaceships and lightsabers.
m/10004209-tristan_and_isolde,,FALSE,TV Guide,Rotten,2.5/4,38730,"Director Kevin Reynolds isn't so much inspired as determined to tell it with period accuracy, without bothering to be historically accurate."
m/10004209-tristan_and_isolde,Moira MacDonald,TRUE,Seattle Times,Fresh,2.5/4,38730,"While Tristan & Isolde, a competent but uninspired film version of the legendary medieval romance, will likely fade from theaters and memories quickly, Myles' lovely face and spirited performance should linger."
m/10004209-tristan_and_isolde,Kyle Smith,TRUE,New York Post,Rotten,1.5/4,38730,"Trying to underplay things, the actors practically sleepwalk. When someone finally gets the chance to shout, 'Seize him!' he does so with as much gusto as the guy who says, 'WINS news time: 8:45.'"
m/10004209-tristan_and_isolde,Connie Ogle,TRUE,Miami Herald,Fresh,2.5/4,38730,"Tristan & Isolde is deadly serious, straightforward and surprisingly entertaining tragedy that reinforces much of what we think we know about the Dark Ages in Britain."
m/10004209-tristan_and_isolde,Glenn Whipp,FALSE,Los Angeles Daily News,Fresh,2.5/4,38730,Reynolds has again delivered a lavish adventure for audiences who like their entertainment earnest and their storytelling straightforward.
m/10004209-tristan_and_isolde,Robert W. Butler,FALSE,Kansas City Star,Rotten,1.5/4,38730,This whole movie feels so wrong that you're likely to develop a headache from all the eye rolling.
m/10004209-tristan_and_isolde,Jim Slotek,FALSE,Jam! Movies,Fresh,2.5/5,38730,"It's all nicely shot, but Tristan And Isolde lacks the soul that has kept this story alive for a thousand-+ years."
m/10004209-tristan_and_isolde,Michael Booth,TRUE,Denver Post,Fresh,2.5/4,38730,Franco looks appropriately troubled as Tristan. Myles is pretty and sweet enough to win hearts as Isolde.
m/10004209-tristan_and_isolde,Bridget Byrne,FALSE,Boxoffice Magazine,Rotten,1.5/5,38730,"They are hollow people mooning their way through a backdrop of endless battles in which wild-haired, wild-eyed men chop each other about."
m/10004209-tristan_and_isolde,Wesley Morris,TRUE,Boston Globe,Rotten,1.5/4,38730,"The fate of two nations hinges on the nondisclosure of the stolen kisses and secret trysts. But, boy, could I have not cared less."
m/10004209-tristan_and_isolde,Sara Michelle Fetters,FALSE,MovieFreak.com,Rotten,1.5/4,38730,"No, Tristan & Isolde goes nowhere, does nothing and only succeeds at making an audience want for a more that never comes."
m/10004209-tristan_and_isolde,Joshua Tyler,FALSE,CinemaBlend,Fresh,3.5/5,38731,Stolen moments from other films abound but director Kevin Reynolds has clearly given the story and characters a life and identity of their own.
m/10004209-tristan_and_isolde,Thomas Delapa,FALSE,Boulder Weekly,Rotten,1.5/4,38736,"A handsomely assembled non-musical version of the legend ... the chinks in the armor creep in with James Franco, all lathered up in a weepy soap opera performance."
m/10004209-tristan_and_isolde,David Nusair,FALSE,Reel Film Reviews,Fresh,2.5/4,38759,...never out-and-out boring...
m/10004209-tristan_and_isolde,Rich Cline,FALSE,Shadows on the Wall,Rotten,2.5/5,38759,Much more A Knight's Tale than Romeo & Juliet
m/10004209-tristan_and_isolde,Forrest Hartman,FALSE,Reno Gazette-Journal,Rotten,2.5/4,38843,"Fans of historical epics will find much to like in the costuming, battle sequences and cinematography, but the love story itself is underdeveloped."
m/10004209-tristan_and_isolde,Scott Weinberg,FALSE,DVD Clinic,Fresh,3.5/5,38845,A strong visual style and a violent streak only partially undone by the PG-13 rating.
m/10004209-tristan_and_isolde,Joseph Proimakis,FALSE,Movies for the Masses,Rotten,1.5/5,38960,"one of those movies you keep in that special shelf, to watch them when you're ready to kill yourself, just to make sure you made the right decision"
m/10004209-tristan_and_isolde,,FALSE,Film Threat,Rotten,1.5/5,39088,
m/10004209-tristan_and_isolde,Jennie Kermode,FALSE,Eye for Film,Rotten,2.5/5,39423,
m/10004226-wild_side,V.A. Musetto,TRUE,New York Post,Fresh,2.5/4,38513,"Viewers are either going to walk out after 10 minutes or, like this tolerant critic, get caught up in the sordid lives of the three misfits and stick around for the ambiguous ending."
m/10004226-wild_side,Kent Turner,FALSE,Film-Forward.com,Rotten,2.25/5,38513,"The film explains why Stphanie and her bisexual boyfriends need each other, but doesn't depict why they are drawn to each other, making the mnage  trois mechanical."
m/10004288-running_scared,Jeanne Aufmuth,FALSE,Palo Alto Weekly,Fresh,2.5/4,38769,A kinetic guilty pleasure.
m/10004288-running_scared,Meg Jones,FALSE,Milwaukee Journal Sentinel,Rotten,1.5/4,38771,"Tthe gimmicks can't hold up a weak, implausible plot that substitutes violence and gore for a smart story and believable characters."
m/10004288-running_scared,Scott Weinberg,FALSE,eFilmCritic.com,Fresh,3.5/5,38771,"I see Running Scared as a slick, sick, and sly satire of all the action flick conventions, but maybe I'm just nuts."
m/10004288-running_scared,Willie Waffle,FALSE,WaffleMovies.com,Fresh,2.5/4,38771,"I can't believe I am saying this, but Paul Walker doesn't stink in Running Scared. In fact, Running Scared is a decent guys night out movie."
m/10004288-running_scared,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Rotten,0/4,38771,A vile disaster.
m/10004288-running_scared,Peter Canavese,FALSE,Groucho Reviews,Fresh,2.5/4,38771,"Kramer stokes kinetic energy and hard-R intensity...may amount to no more than a punch to the gut, but...it's all in bad fun."
m/10004288-running_scared,Mike Clark,TRUE,USA Today,Rotten,1.5/4,38771,A potential howler done in by a tendency to wear too much body tissue on its sleeve.
m/10004288-running_scared,Manohla Dargis,TRUE,New York Times,Fresh,2.5/5,38771,"In the gleefully violent Running Scared, the writer and director Wayne Kramer tries to go over the rainbow and put a self-consciously bloody spin on once upon a time."
m/10004288-running_scared,Joshua Tyler,FALSE,CinemaBlend,Rotten,1.5/5,38772,"Running Scared keeps ratcheting up the intensity, but to what end?"
m/10004288-running_scared,Geoff Pevere,TRUE,Toronto Star,Rotten,1.5/4,38772,"In the opening minutes of Running Scared, a drug deal goes bad and takes the entire movie with it."
m/10004288-running_scared,Carla Meyer,FALSE,Sacramento Bee,Rotten,2.5/4,38772,"For a moment, it appears as if Running Scared has developed into a different, better movie. But subsequent gratuitously violent scenes hint at a determination by Kramer to keep his film at low-grade exploitation level."
m/10004288-running_scared,Kyle Smith,TRUE,New York Post,Rotten,1.5/4,38772,"Kramer seems to be aping Quentin Tarantino's brilliant tangents in Pulp Fiction, but he doesn't have Tarantino's imagination or gift for dialogue."
m/10004288-running_scared,Jack Mathews,TRUE,New York Daily News,Rotten,1.5/4,38772,This overlong fantasy of urban violence is so far over the top -- you might as well be watching a computer monitor while somebody else has a high time playing the video game Grand Theft Auto.
m/10004288-running_scared,Matt Pais,FALSE,Metromix.com,Rotten,0/4,38772,"With a herky-jerky visual style and a plot riddled with bullet holes, Running Scared is a brutal, misanthropic and downright nasty excuse for bang-bang entertainment."
m/10004288-running_scared,Carina Chocano,TRUE,Los Angeles Times,Rotten,1.5/5,38772,"As the movie becomes more howlingly ludicrous by the second, it's tempting -- and not in a cynical way, either -- to start reading it as a parody of pornographic video game violence."
m/10004288-running_scared,Glenn Whipp,FALSE,Los Angeles Daily News,Rotten,0/4,38772,Kramer's grating bombast exists only to call attention to itself as well as the complete absence of any moral implications or recognizable human behavior in the film.
m/10004288-running_scared,Liz Braun,FALSE,Jam! Movies,Fresh,3.5/5,38772,"The script is so stupid that at times you'll want to roll your eyes in the dark; you won't, though, because you might miss some of the action."
